mds1	mds2	window_N	window_pos	window_id	outlier
-0.0444631300187192	-0.050465920703221	33	3237532	chrchr20:3225636-3246078	N
-0.0762274800107869	0.0145780891283719	34	3262163	chrchr20:3246079-3272543	N
0.0497939986536601	-0.28532706979338	35	3285126	chrchr20:3272544-3292783	N
0.144590564694539	-0.556496379475501	36	3303720	chrchr20:3292784-3315702	mds2
0.145304701338891	-0.367597174882072	37	3342215	chrchr20:3315703-3351651	mds2
0.0442019024539149	-0.303625938357666	38	3363596	chrchr20:3351652-3368327	mds2
0.0101764279209797	-0.371008875892549	39	3386685	chrchr20:3368328-3402492	mds2
-0.00829352642687521	-0.204172800800601	40	3413909	chrchr20:3402493-3416594	N
0.0255189262383773	-0.249895440016754	41	3423059	chrchr20:3416595-3433846	N
0.12395708521278	-0.306427344383957	42	3437384	chrchr20:3433847-3447115	mds2
0.146838389964995	-0.286239905965893	43	3457883	chrchr20:3447116-3470059	N
0.125515760358021	-0.271416304418057	44	3477294	chrchr20:3470060-3486703	N
0.0838196824467168	-0.251060411362558	45	3499198	chrchr20:3486704-3507860	N
-0.0149882657506627	-0.263252940123734	46	3520922	chrchr20:3507861-3540296	N
-0.0338356342304484	-0.233890080827657	47	3557140	chrchr20:3540297-3566120	N
0.0158205877454962	-0.30379301967141	48	3572826	chrchr20:3566121-3582407	mds2
0.0238972239085271	-0.261417871103001	49	3593271	chrchr20:3582408-3603066	N
0.0307892455335349	-0.350742236771784	50	3612858	chrchr20:3603067-3621469	mds2
0.0173578637794132	-0.365574265972298	51	3628571	chrchr20:3621470-3636335	mds2
0.0616261692586177	-0.374294759693908	52	3658166	chrchr20:3636336-3687824	mds2
-0.00722335704573353	-0.308087416361046	53	3702082	chrchr20:3687825-3723298	mds2
-0.0136049284316081	-0.342454639750653	54	3735801	chrchr20:3723299-3742723	mds2
0.0320141751953268	-0.389313325155399	55	3754556	chrchr20:3742724-3762089	mds2
0.0196203795806486	-0.494590862065915	56	3773716	chrchr20:3762090-3784504	mds2
0.0242944572845888	-0.396069378165383	57	3793445	chrchr20:3784505-3805295	mds2
-0.0341019207064906	-0.420274453119347	58	3812694	chrchr20:3805296-3826180	mds2
0.118580519786155	-0.327403622766154	59	3834734	chrchr20:3826181-3841692	mds2
0.133904811165512	-0.222935843253214	60	3847941	chrchr20:3841693-3862452	N
0.0952915656627166	-0.243162230041465	61	3878435	chrchr20:3862453-3886405	N
0.0529981884505564	-0.187587881768195	62	3895739	chrchr20:3886406-3903896	N
0.0842408004750239	-0.177131702077427	63	3912386	chrchr20:3903897-3916710	N
0.148489818187233	-0.173855580707105	64	3924862	chrchr20:3916711-3928984	N
0.176397717492146	-0.218792400619086	65	3937958	chrchr20:3928985-3949827	N
0.19127504834357	-0.224311303214391	66	3959014	chrchr20:3949828-3965415	N
0.154835227448676	-0.271114089893349	67	3978415	chrchr20:3965416-3997407	N
0.144596857697045	-0.263005979087006	68	4008539	chrchr20:3997408-4020564	N
0.138122766964966	-0.2686990605291	69	4029696	chrchr20:4020565-4037298	N
0.143047555848263	-0.263174438486124	70	4045188	chrchr20:4037299-4051597	N
0.117445513855514	-0.250057078527393	71	4064204	chrchr20:4051598-4078042	N
0.188605276717156	-0.245481871435328	72	4087531	chrchr20:4078043-4104406	N
0.184219157531288	-0.193775648663406	73	4121493	chrchr20:4104407-4135433	N
0.0790237092773065	-0.0770390518670132	74	4146232	chrchr20:4135434-4155983	N
0.111231800197796	0.132123592065247	75	4164712	chrchr20:4155984-4177313	N
0.128209464777429	0.0961178397616352	76	4188990	chrchr20:4177314-4194427	N
0.0554011456807856	0.0813923110766294	77	4200124	chrchr20:4194428-4210305	N
0.17747504837988	-0.0556635159365165	78	4225437	chrchr20:4210306-4237276	N
0.0692819259310829	-0.0399437031686016	79	4244230	chrchr20:4237277-4249104	N
0.029613603279173	-0.00801470896599431	80	4255761	chrchr20:4249105-4264351	N
0.0849216596011265	-0.0597085104497783	81	4275858	chrchr20:4264352-4282421	N
0.118171371807307	-0.0622323205491781	82	4292864	chrchr20:4282422-4315002	N
0.0173150475425158	-0.0515097918248365	83	4340937	chrchr20:4315003-4354285	N
-0.151732243874369	0.00872322413766813	84	4368105	chrchr20:4354286-4381442	N
-0.118245050699076	0.0206736420604667	85	4395609	chrchr20:4381443-4407313	N
-0.0786237478068493	0.0159991753965803	86	4417738	chrchr20:4407314-4423383	N
-0.051990549375871	-0.045172265072003	87	4430243	chrchr20:4423384-4436176	N
-0.0232754644862189	-0.0933235435465257	88	4447612	chrchr20:4436177-4461539	N
-0.0301580643607664	-0.00597022844890281	89	4468680	chrchr20:4461540-4480514	N
-0.00635220116819174	0.0437482330579955	90	4489078	chrchr20:4480515-4506689	N
-0.00654860986540339	0.150272511337517	91	4522705	chrchr20:4506690-4530224	N
-0.0601178821497245	0.11970326849069	92	4538510	chrchr20:4530225-4547158	N
0.039399307610815	0.211889232828156	93	4551157	chrchr20:4547159-4566584	N
0.0303512295208039	0.119763648873326	94	4578605	chrchr20:4566585-4590720	N
0.0618866875220465	0.140131692435295	95	4605428	chrchr20:4590721-4611344	N
0.0516251506190946	0.107918772326569	96	4628012	chrchr20:4611345-4637170	N
0.0243258608717135	0.170320062887657	97	4654069	chrchr20:4637171-4663780	N
0.0186982039408832	0.0625040431727674	98	4676645	chrchr20:4663781-4686704	N
0.0551671909310931	0.025754875437676	99	4696496	chrchr20:4686705-4700310	N
0.0516959744655393	0.0342587908067064	100	4709160	chrchr20:4700311-4713768	N
-0.0103816031855449	0.097486569550509	101	4724193	chrchr20:4713769-4737182	N
-0.0243307310060088	0.068192994843807	102	4747474	chrchr20:4737183-4753961	N
-0.0456709737583391	0.037845156451326	103	4762463	chrchr20:4753962-4771132	N
-0.0273556172557781	0.0483445074873284	104	4776911	chrchr20:4771133-4783555	N
-0.0034714378521973	0.0453358150336368	105	4789374	chrchr20:4783556-4801510	N
0.0474134502006267	0.0771780207487976	106	4810093	chrchr20:4801511-4822314	N
0.0617169174209748	0.0385788339743402	107	4835029	chrchr20:4822315-4848845	N
0.0422327810897211	-0.0190017725149998	108	4859275	chrchr20:4848846-4872423	N
-0.179502218933497	-0.0159315991175358	109	4899546	chrchr20:4872424-4908406	N
0.0763285482948	0.0487023519906013	110	4967281	chrchr20:4908407-5010292	N
0.10112988688788	0.0698222289606185	111	5033140	chrchr20:5010293-5070696	N
0.117323191175592	0.202283985150871	112	5105616	chrchr20:5070697-5123466	N
0.121023183373843	0.158814821975203	113	5149438	chrchr20:5123467-5171895	N
0.114926025700579	0.0475370850080733	114	5192932	chrchr20:5171896-5212861	N
-0.036913584423148	0.016905453434164	115	5232295	chrchr20:5212862-5244999	N
-0.120057234110287	0.0111748801619083	116	5251329	chrchr20:5245000-5269317	N
-0.0414865469487396	-0.0688726534463476	117	5301220	chrchr20:5269318-5377239	N
0.077722567716801	0.109279194794252	118	5408681	chrchr20:5377240-5461860	N
0.0238192264548926	0.11488678517318	119	5471406	chrchr20:5461861-5488670	N
0.072556608645489	0.116497455578326	120	5509477	chrchr20:5488671-5519591	N
0.0928533192923334	0.104026939600454	121	5539619	chrchr20:5519592-5554363	N
0.0933006784001396	0.0741381713924461	122	5573778	chrchr20:5554364-5583753	N
0.117201192644146	0.0887854031595081	123	5600028	chrchr20:5583754-5626488	N
0.0968563016410494	0.0696982153252857	124	5646179	chrchr20:5626489-5658141	N
0.0774829769590363	0.0215110538979577	125	5687691	chrchr20:5658142-5701140	N
-0.0639067518361623	0.00875720305683644	126	5747139	chrchr20:5701141-5760927	N
-0.0652712045524716	0.0977455845947414	127	5777429	chrchr20:5760928-5795851	N
0.117325380708045	0.0428999027304439	128	5810406	chrchr20:5795852-5834428	N
0.110363189058293	0.0919542043331313	129	5887831	chrchr20:5834429-5921539	N
0.122487487388131	0.138198333699332	130	5944684	chrchr20:5921540-5965428	N
0.0481482960374102	0.0949447236543147	131	6002270	chrchr20:5965429-6016044	N
0.0115674566207366	-0.00755602271595375	132	6024132	chrchr20:6016045-6044681	N
-0.0278062557743857	0.00818928453775727	133	6063668	chrchr20:6044682-6080699	N
0.0707540337838903	-0.0567374163919771	134	6104242	chrchr20:6080700-6250250	N
0.151096552604594	0.0689606351108262	135	6269307	chrchr20:6250251-6300045	N
0.161409877299693	-0.0779668128030968	136	6334116	chrchr20:6300046-6353095	N
0.125252716879796	-0.224852744740095	137	6398288	chrchr20:6353096-6432606	N
0.144152475194989	0.115296242805308	138	6450362	chrchr20:6432607-6471035	N
0.0961108011985451	0.150251604582649	139	6497923	chrchr20:6471036-6512935	N
0.104348124987512	0.122794635793921	140	6541918	chrchr20:6512936-6565888	N
0.107023972219387	0.098349234816252	141	6581260	chrchr20:6565889-6591111	N
0.0861054057855257	0.200336140081749	142	6600128	chrchr20:6591112-6652774	N
0.0253265563273189	0.0287834113285166	143	6672326	chrchr20:6652775-6725710	N
0.0353573404947558	0.121389082099459	144	6833423	chrchr20:6725711-6901621	N
0.0980510282252267	0.0708779539642413	145	6910933	chrchr20:6901622-6942185	N
0.139024066456329	-0.141253017016864	146	6951618	chrchr20:6942186-6959849	N
0.120061657353718	0.0315794227561276	147	6980715	chrchr20:6959850-6995376	N
-0.0203232390038781	-0.0723159233516281	148	7025557	chrchr20:6995377-7045986	N
0.101145870157408	-0.0598118993936048	149	7061661	chrchr20:7045987-7090398	N
0.111896831336474	0.0241106651924467	150	7102251	chrchr20:7090399-7112677	N
0.131272657914675	0.107804771389462	151	7128850	chrchr20:7112678-7155262	N
0.147405212260462	0.100319670144018	152	7162865	chrchr20:7155263-7183159	N
0.0519528482828942	0.0454794030861002	153	7200916	chrchr20:7183160-7225829	N
0.038734115147365	0.0284286086227517	154	7249633	chrchr20:7225830-7271483	N
0.0729156017792756	0.14166687239177	155	7298563	chrchr20:7271484-7325025	N
0.0497941071112165	0.114581838724724	156	7346382	chrchr20:7325026-7410655	N
0.0660031261944524	0.0469861056647203	157	7430604	chrchr20:7410656-7456241	N
0.0333677174885347	0.0723259935702038	158	7474949	chrchr20:7456242-7499998	N
0.0970530199636896	0.0463215542856536	159	7521730	chrchr20:7499999-7562148	N
-0.0718022577331271	0.0604697288758923	160	7613461	chrchr20:7562149-7661212	N
-0.105488921372521	0.00609582327947265	161	7688810	chrchr20:7661213-7818453	N
0.00769227301592213	-0.182196310392308	162	7864961	chrchr20:7818454-7904029	N
-0.0392349245044416	0.0434222550594228	163	7942377	chrchr20:7904030-7984842	N
-0.136646081188596	0.0214590127080898	164	8009745	chrchr20:7984843-8033192	N
-0.128201991370558	-0.0110561833118024	165	8060059	chrchr20:8033193-8083306	N
0.0446732756290744	0.0513700233239611	166	8105647	chrchr20:8083307-8136171	N
0.0739051849690997	-0.0528433502141735	167	8139106	chrchr20:8136172-8140836	N
0.0413108534618261	0.0511754009362809	168	8147659	chrchr20:8140837-8149332	N
0.0514011270596707	-0.092537327922883	169	8157267	chrchr20:8149333-8168361	N
0.0674158125804596	0.0371188276491437	170	8174222	chrchr20:8168362-8196256	N
0.0359851529829535	0.0576117155494265	171	8216046	chrchr20:8196257-8249588	N
-0.0520206850115985	0.0488017634595929	172	8274737	chrchr20:8249589-8290549	N
-0.00869951316929124	-0.0157911065299951	173	8304171	chrchr20:8290550-8317227	N
0.0254431041100859	-0.116932969323377	174	8326589	chrchr20:8317228-8356641	N
0.123927220905247	-0.0915595454947087	175	8375789	chrchr20:8356642-8391327	N
-0.0131654929590593	-0.00137522020212153	176	8399389	chrchr20:8391328-8428706	N
0.0890839477370898	-0.00792850301123454	177	8459861	chrchr20:8428707-8598920	N
0.0132970128154056	0.0228919299999816	178	8633846	chrchr20:8598921-8687058	N
0.0324436967299483	-0.00614995685487492	179	8695480	chrchr20:8687059-8717156	N
0.042936625898782	0.00307423645711846	180	8732043	chrchr20:8717157-8814389	N
0.0527056933971434	-0.00487000007653471	181	8861424	chrchr20:8814390-8881954	N
0.0196823826764073	0.0457575265006071	182	8933079	chrchr20:8881955-8967474	N
-0.0441269762764326	0.00923087509055874	183	9006206	chrchr20:8967475-9019146	N
-0.0964268909439927	-0.0111935037855969	184	9033549	chrchr20:9019147-9069555	N
0.0438907002221063	0.0379338672258948	185	9120786	chrchr20:9069556-9164807	N
-0.0050859373482291	0.0220621843084151	186	9224825	chrchr20:9164808-9245626	N
-0.0411961833621063	0.0541598282441803	187	9269460	chrchr20:9245627-9290991	N
-0.0857029815741424	0.0942834459439908	188	9308812	chrchr20:9290992-9339856	N
-0.0351626926458155	0.0927288039390336	189	9364751	chrchr20:9339857-9394381	N
0.0610471134795547	0.0487140990338303	190	9424137	chrchr20:9394382-9447429	N
0.0949732476085715	0.132558777191366	191	9494085	chrchr20:9447430-9596983	N
-0.0283112563788705	0.0692853611252625	192	9649796	chrchr20:9596984-9706533	N
0.000261977552923879	0.085852949551106	193	9771999	chrchr20:9706534-9804671	N
0.0706221680100267	0.0194751839297146	194	9826837	chrchr20:9804672-9850557	N
0.136353615608118	0.0332941463298884	195	9870415	chrchr20:9850558-9896880	N
0.040833819127485	-0.0669043412684708	196	9946597	chrchr20:9896881-9977614	N
0.0621407984878124	0.0475617604221351	197	9998494	chrchr20:9977615-10019869	N
0.088254905308487	0.0648225437782271	198	10038060	chrchr20:10019870-10053970	N
0.067014815171577	0.187155912232971	199	10068477	chrchr20:10053971-10093918	N
-0.147249701101864	0.0702175367442127	200	10120661	chrchr20:10093919-10144748	N
0.0265616411156145	0.116280538048331	201	10165085	chrchr20:10144749-10171901	N
0.0115495012200686	0.149112334491556	202	10182702	chrchr20:10171902-10204301	N
0.0718142933478114	0.0158195536269105	203	10216896	chrchr20:10204302-10238450	N
0.0337822029136406	-0.00899568606002471	204	10258164	chrchr20:10238451-10278513	N
0.0696710883454847	0.0818690474387793	205	10292990	chrchr20:10278514-10305336	N
-0.0499704413391142	0.131372208907414	206	10332560	chrchr20:10305337-10357248	N
0.0837307408312424	0.0980359218933333	207	10413915	chrchr20:10357249-10452205	N
0.124487702950086	-0.159744881241033	208	10511834	chrchr20:10452206-10571441	N
0.149118683203737	-0.095523031070151	209	10594264	chrchr20:10571442-10624234	N
0.069271362757914	-0.0942827185456763	210	10644646	chrchr20:10624235-10672389	N
-0.00348478114447201	-0.0190461439863596	211	10696235	chrchr20:10672390-10712384	N
-0.00775056849749687	0.038720776851951	212	10745354	chrchr20:10712385-10756756	N
0.0803900516203615	0.0291068899204514	213	10796431	chrchr20:10756757-10822564	N
-0.0118640603904788	0.147500299498509	214	10896393	chrchr20:10822565-10946563	N
-0.013376393617816	0.113669393241043	215	10994159	chrchr20:10946564-11008326	N
0.00636403774673925	0.116029596955387	216	11040814	chrchr20:11008327-11067117	N
0.00721076181141895	0.0447717838296143	217	11099699	chrchr20:11067118-11135963	N
0.0923393105656776	0.0632312750957933	218	11175154	chrchr20:11135964-11185328	N
0.167849793327031	-0.0294969730085372	219	11217911	chrchr20:11185329-11266000	N
0.0986817574669679	-0.0276778094086331	220	11284977	chrchr20:11266001-11299464	N
0.0921501795396795	0.0338940290513899	221	11312414	chrchr20:11299465-11333856	N
0.108667883155566	-0.00913659019878456	222	11353668	chrchr20:11333857-11368811	N
0.0809879609571773	0.0155801753381394	223	11392306	chrchr20:11368812-11465295	N
0.0427300445203133	0.0526647065265251	224	11485056	chrchr20:11465296-11533602	N
0.0283445783354925	0.0850876308069951	225	11615199	chrchr20:11533603-11632028	N
0.000138574707005493	0.0762620586925466	226	11655338	chrchr20:11632029-11717657	N
-0.149453910703771	0.000218359479356067	227	11754094	chrchr20:11717658-11788301	N
0.0408342819550172	0.0701601728731153	228	11800238	chrchr20:11788302-11816857	N
0.0457632367893666	0.05745656101206	229	11839171	chrchr20:11816858-11853790	N
0.0422977118944861	-0.10648251331753	230	11888945	chrchr20:11853791-11929486	N
0.0849014588932007	-0.0743427682682422	231	11959948	chrchr20:11929487-11974711	N
0.110810522725666	-0.063418906273818	232	12020816	chrchr20:11974712-12032147	N
-0.152639146061332	0.169019638645823	233	12047998	chrchr20:12032148-12057710	N
-0.0959623865185794	0.151906853536704	234	12078191	chrchr20:12057711-12099567	N
-0.119388679328582	0.129104946242189	235	12127968	chrchr20:12099568-12166539	N
0.0172322456462376	0.0686939984446378	236	12182259	chrchr20:12166540-12202268	N
0.127379690454796	-0.000781055466704324	237	12227708	chrchr20:12202269-12245366	N
0.135100441689472	-0.022358561107046	238	12266573	chrchr20:12245367-12312467	N
0.0505318456247884	-0.0378365157849769	239	12335396	chrchr20:12312468-12359273	N
0.0506291592673479	0.0195668345464282	240	12395034	chrchr20:12359274-12438918	N
-0.0184947135572019	0.0221331581413953	241	12472095	chrchr20:12438919-12487719	N
-0.0339558884473754	0.19509332933226	242	12501304	chrchr20:12487720-12517073	N
-0.00735213110113113	0.184232072045715	243	12566921	chrchr20:12517074-12613493	N
0.0718100696427191	0.0626467863844346	244	12645810	chrchr20:12613494-12667903	N
0.0494774524133671	0.118514827314559	245	12705875	chrchr20:12667904-12721093	N
0.0840389146054318	0.129327106472464	246	12736139	chrchr20:12721094-12772361	N
0.096178497286325	-0.017246781248864	247	12809677	chrchr20:12772362-12839555	N
0.0573405495666737	0.00585201191849714	248	12860901	chrchr20:12839556-12890148	N
0.0986020526184925	-0.0795857432262549	249	12932605	chrchr20:12890149-12981108	N
0.131588443788235	0.0686784830350898	250	13009294	chrchr20:12981109-13043764	N
0.0220401291030929	0.177627186770782	251	13075534	chrchr20:13043765-13116534	N
-0.211389665416632	0.13531336158591	252	13149616	chrchr20:13116535-13183517	mds1
-0.014050009176511	0.0842385449654054	253	13215905	chrchr20:13183518-13235123	N
0.115503395836933	0.0967124465680073	254	13251973	chrchr20:13235124-13275966	N
0.112583684925286	0.0133025015500107	255	13303728	chrchr20:13275967-13320609	N
0.167115987770657	0.0796016151298494	256	13336419	chrchr20:13320610-13350781	N
0.138191509781807	0.128123608201048	257	13369286	chrchr20:13350782-13388919	N
0.0664589283149079	0.0739674306201188	258	13404450	chrchr20:13388920-13430069	N
0.0973926328183887	0.0798996915876221	259	13449499	chrchr20:13430070-13472196	N
0.0227906934224355	-0.0844255513232851	260	13530917	chrchr20:13472197-13555401	N
0.0328971790458238	0.0880131519715891	261	13591802	chrchr20:13555402-13610627	N
0.0321691091561071	0.0530470554573166	262	13634481	chrchr20:13610628-13661174	N
-0.154257856117705	0.0276093692958907	263	13693843	chrchr20:13661175-13709776	N
-0.112402536576696	-0.0273438197089271	264	13723209	chrchr20:13709777-13738794	N
0.00725967334984563	0.00336673996423053	265	13808090	chrchr20:13738795-13917279	N
0.0765910791241973	0.0360166507350236	266	13958296	chrchr20:13917280-14017040	N
0.115915895420161	-0.0980361500315342	267	14065446	chrchr20:14017041-14075715	N
-0.0617632103084497	-0.0435051840802099	268	14138503	chrchr20:14075716-14167886	N
-0.0224917532286741	0.0452659855359667	269	14187047	chrchr20:14167887-14224777	N
-0.0961606190209058	0.0842835420614917	270	14246629	chrchr20:14224778-14264292	N
-0.0851507120276537	0.0333556358941541	271	14285873	chrchr20:14264293-14301297	N
0.00845208791554661	0.02946317292562	272	14313549	chrchr20:14301298-14329079	N
0.0519745178365892	0.0472562012639325	273	14353970	chrchr20:14329080-14383935	N
0.117421856020932	-0.0947123317628369	274	14433454	chrchr20:14383936-14454273	N
0.0419983570338519	-0.0164343025961474	275	14465722	chrchr20:14454274-14497975	N
0.121551313908343	-0.12890693946852	276	14521440	chrchr20:14497976-14536354	N
0.138806385392245	-0.161112849233774	277	14551080	chrchr20:14536355-14559739	N
0.16164425481372	-0.020380472423475	278	14588324	chrchr20:14559740-14599574	N
0.139336222471365	0.0831727930107026	279	14621634	chrchr20:14599575-14641804	N
0.123892546352721	-0.00984084954282141	280	14672280	chrchr20:14641805-14726129	N
0.0706559664495716	-0.0392571392749782	281	14745057	chrchr20:14726130-14776146	N
0.0443613540831842	-0.0919717801480741	282	14809060	chrchr20:14776147-14837230	N
-0.0514026313824533	0.0398788199096456	283	14856337	chrchr20:14837231-14875367	N
-0.183994752506799	-0.269299215750937	284	14895618	chrchr20:14875368-14901331	N
0.0774279761089091	-0.195035361331	285	14921564	chrchr20:14901332-14935552	N
-0.0171521679411501	-0.194166809473202	286	14948959	chrchr20:14935553-14962293	N
0.0322129789644152	-0.101082766039187	287	15015442	chrchr20:14962294-15046523	N
-0.0635311615076928	0.0140364579175293	288	15128673	chrchr20:15046524-15207214	N
-0.00428893148215626	0.099909531909456	289	15239176	chrchr20:15207215-15277406	N
0.0621588146504034	0.103835307294195	290	15494095	chrchr20:15277407-15511215	N
0.0570531144697766	0.094999711924136	291	15538946	chrchr20:15511216-15597907	N
0.149776422042921	-0.128992832239436	292	15618334	chrchr20:15597908-15647668	N
0.0773525674577562	-0.0180923214799299	293	15687283	chrchr20:15647669-15728996	N
-0.0252839283641864	0.10527776468032	294	15755218	chrchr20:15728997-15774931	N
-0.0737431919956434	0.105370337365587	295	15797022	chrchr20:15774932-15815158	N
-0.00686810411120557	0.166476195957434	296	15837348	chrchr20:15815159-15889327	N
0.0344921423344285	0.106035811907348	297	15966466	chrchr20:15889328-16004355	N
0.0820030459460955	0.0351011105369569	298	16021970	chrchr20:16004356-16079735	N
0.0072603539726511	0.0717215150913417	299	16118583	chrchr20:16079736-16147712	N
0.0975400401383355	0.0186749600114009	300	16227519	chrchr20:16147713-16272931	N
0.0784912295041978	0.0898813722401541	301	16340374	chrchr20:16272932-16384519	N
-0.0282879709386908	0.120263744987192	302	16465102	chrchr20:16384520-16503646	N
-0.06315750006072	0.209898089331043	303	16522240	chrchr20:16503647-16535803	N
0.0484162438212272	0.100430210924502	304	16578869	chrchr20:16535804-16615624	N
0.0768990237817408	0.128081142066867	305	16637420	chrchr20:16615625-16661478	N
-0.126539584670756	0.0545158316853041	306	16675291	chrchr20:16661479-16705755	N
-0.0105156231426908	-0.146524123382733	307	16728640	chrchr20:16705756-16745415	N
-0.00821664858248	0.0214480271146056	308	16749272	chrchr20:16745416-16752103	N
0.044915109684405	-0.018628126953793	309	16758616	chrchr20:16752104-16764944	N
0.0353920170804846	0.00751544898675007	310	16779027	chrchr20:16764945-16788787	N
-0.040114035338194	-0.00590049894795824	311	16796042	chrchr20:16788788-16809072	N
-0.0269420864153427	-0.0317792432404457	312	16834317	chrchr20:16809073-16855796	N
0.00581766276337022	0.0906291734155942	313	16875430	chrchr20:16855797-16926609	N
-0.0271813001399449	0.108618918590583	314	16976684	chrchr20:16926610-16997018	N
-0.0274957897865868	0.154744537336638	315	17034259	chrchr20:16997019-17101780	N
-0.0832222980712499	-0.0339341645844053	316	17137343	chrchr20:17101781-17161619	N
0.103125664162586	-0.0151103425231775	317	17194024	chrchr20:17161620-17227278	N
0.0746531074764091	0.12018068970407	318	17264869	chrchr20:17227279-17286653	N
0.0318288280048188	0.0774248623774001	319	17330173	chrchr20:17286654-17367898	N
0.100389483234477	-0.03513974492387	320	17408202	chrchr20:17367899-17430563	N
0.0595447207104936	-0.0101046953231527	321	17444673	chrchr20:17430564-17454757	N
0.0730659988749103	0.0654424205208396	322	17466456	chrchr20:17454758-17479345	N
-0.0160457400355671	0.0470668404822355	323	17518692	chrchr20:17479346-17559324	N
0.0500143909538048	0.0722420488289599	324	17600809	chrchr20:17559325-17652186	N
0.131482949702606	0.000943558304615248	325	17680196	chrchr20:17652187-17705846	N
0.0648773381670526	0.105866407721677	326	17733986	chrchr20:17705847-17787696	N
0.0929498884795191	0.115089027947221	327	17821455	chrchr20:17787697-17847135	N
0.11066697174672	0.109764984895103	328	17879664	chrchr20:17847136-17896938	N
0.0308474839379225	0.0488426325329481	329	17911095	chrchr20:17896939-17930127	N
0.119002029450393	0.163594489977542	330	17974360	chrchr20:17930128-18017059	N
0.128757149565237	0.106143257704028	331	18053089	chrchr20:18017060-18088834	N
0.0241862638967337	0.105685081017375	332	18114332	chrchr20:18088835-18139614	N
-0.0554165244902406	0.0314663077309493	333	18155678	chrchr20:18139615-18167421	N
-0.136223818939516	0.168515963679986	334	18183018	chrchr20:18167422-18210001	N
-0.120581789213604	0.175398866012821	335	18229251	chrchr20:18210002-18252435	N
-0.0365347062936987	0.138041235135594	336	18277207	chrchr20:18252436-18300330	N
-0.0862270270472146	0.165186351163033	337	18321884	chrchr20:18300331-18354714	N
-0.0771758361120849	-0.0279496826423937	338	18369091	chrchr20:18354715-18396186	N
-0.148401983351477	-0.0457943356087697	339	18421108	chrchr20:18396187-18443970	N
0.0713825812564197	0.0140567431527002	340	18456785	chrchr20:18443971-18485870	N
-0.100660893906319	0.0988488391048824	341	18559738	chrchr20:18485871-18582462	N
0.0324865421261731	0.140680513333392	342	18639189	chrchr20:18582463-18663133	N
0.00516499976522804	0.179254795533922	343	18697557	chrchr20:18663134-18731948	N
0.105071727394905	0.0933018494512116	344	18746971	chrchr20:18731949-18773093	N
0.0948237382143695	0.0452476711201735	345	18795657	chrchr20:18773094-18857263	N
0.076958988996886	0.0377427307070502	346	18880021	chrchr20:18857264-18901367	N
0.024495714423841	-0.0264909652573024	347	18933257	chrchr20:18901368-18948914	N
0.0429424814278878	0.0997785262477837	348	18982333	chrchr20:18948915-19003694	N
