mds1	mds2	window_N	window_pos	window_id	outlier
-0.0605177442873647	0.278857972260914	31	3234858	chrchr20:3225549-3243365	N
-0.291904759383868	0.168921687552419	32	3260136	chrchr20:3243366-3271899	N
-0.298391722337883	0.193923441646644	33	3279839	chrchr20:3271900-3287709	N
-0.214485679291741	0.239144897624286	34	3295158	chrchr20:3287710-3303376	N
-0.255888414265253	0.182948520593936	35	3309256	chrchr20:3303377-3320033	N
-0.362518557772917	0.155827145234806	36	3330605	chrchr20:3320034-3342397	N
-0.313466471296362	0.248698582713776	37	3349356	chrchr20:3342398-3354629	N
-0.269609245113652	0.334439164299144	38	3365995	chrchr20:3354630-3379798	N
-0.117722905983087	0.354539190069824	39	3400275	chrchr20:3379799-3413636	N
-0.449906736066262	0.229035438957306	40	3417275	chrchr20:3413637-3427632	N
-0.166306778888421	0.356706111312401	41	3443516	chrchr20:3427633-3452463	N
-0.160971531063745	0.343900468944025	42	3466408	chrchr20:3452464-3472835	N
-0.0118869435731109	0.308645790434358	43	3480265	chrchr20:3472836-3487153	N
-0.165468552587769	0.253958390390047	44	3497632	chrchr20:3487154-3506240	N
-0.142662894376709	0.177944357725761	45	3515211	chrchr20:3506241-3529658	N
-0.16854269174284	0.122738599430266	46	3547437	chrchr20:3529659-3561806	N
-0.156620324103584	0.183616439807803	47	3569474	chrchr20:3561807-3575836	N
-0.172736046074302	0.15648207625391	48	3583419	chrchr20:3575837-3595429	N
-0.133358093284523	0.173636025625892	49	3606514	chrchr20:3595430-3616308	N
-0.209605594636006	0.161151342753473	50	3625279	chrchr20:3616309-3630996	N
-0.257473543063378	0.129659899179773	51	3654520	chrchr20:3630997-3673387	N
0.0265868250049044	0.308376160826646	52	3691565	chrchr20:3673388-3704536	N
-0.134204504066777	0.331526027454721	53	3721213	chrchr20:3704537-3736063	N
-0.168783109540772	0.350192502638209	54	3746566	chrchr20:3736064-3757474	N
0.0490858222699048	0.389655075498636	55	3768191	chrchr20:3757475-3778256	N
-0.0365755056953365	0.350602619652127	56	3790784	chrchr20:3778257-3799837	N
0.105551861604335	0.340535826681597	57	3809707	chrchr20:3799838-3821243	N
0.135363537780103	0.352888380574158	58	3828032	chrchr20:3821244-3836046	N
-0.0407060454315992	0.383080577903596	59	3842025	chrchr20:3836047-3847941	N
-0.144437275579723	0.210680461597506	60	3861680	chrchr20:3847942-3878482	N
-0.316997944807213	0.0124144990096159	61	3890424	chrchr20:3878483-3900218	N
-0.261222943635102	0.146670855320767	62	3908843	chrchr20:3900219-3915781	N
-0.199175589992803	0.132847697627153	63	3924668	chrchr20:3915782-3928941	N
-0.280618821868167	0.0179353422962399	64	3937117	chrchr20:3928942-3946075	N
0.12870053996392	-0.0987978762010454	65	3954225	chrchr20:3946076-3960687	N
-0.206641141781444	-0.0641043901665436	66	3977986	chrchr20:3960688-3988314	N
-0.312488099983339	0.0314157997525229	67	4004194	chrchr20:3988315-4012062	N
-0.230210682744908	0.0729227078560795	68	4021514	chrchr20:4012063-4029356	N
-0.0744955338251178	-0.047866013504176	69	4033697	chrchr20:4029357-4042219	N
0.175878228864893	0.0299675974111406	70	4047470	chrchr20:4042220-4053286	N
0.179149526075685	0.0909343831753273	71	4062186	chrchr20:4053287-4073750	N
-0.200356605273723	-0.232690283277349	72	4085195	chrchr20:4073751-4093655	N
0.196999409198157	-0.513173917841409	73	4113319	chrchr20:4093656-4121923	mds2
-0.307947135123162	-0.197747240475411	74	4129997	chrchr20:4121924-4145619	N
-0.563619671074834	-0.079740380918986	75	4152764	chrchr20:4145620-4157705	mds1
-0.544012904009902	-0.0906736888746283	76	4166502	chrchr20:4157706-4178701	mds1
-0.551489682812505	0.0260626543951667	77	4189370	chrchr20:4178702-4195687	mds1
-0.395007156036574	-0.0782506330897284	78	4202979	chrchr20:4195688-4213291	N
-0.446129964196041	-0.0263153297785548	79	4227145	chrchr20:4213292-4233644	N
-0.453758709578492	0.027909030952905	80	4242986	chrchr20:4233645-4252827	N
-0.408904176056584	-0.219225168723613	81	4261736	chrchr20:4252828-4281004	N
-0.132046382910697	-0.146758366513788	82	4301970	chrchr20:4281005-4325697	N
-0.28176947315927	0.292285323721494	83	4344041	chrchr20:4325698-4368035	N
-0.432966612584632	0.197822133294591	84	4390885	chrchr20:4368036-4399107	N
-0.396380915682453	0.0918488976488041	85	4410587	chrchr20:4399108-4420731	N
-0.400556313520963	0.0691574715927061	86	4429342	chrchr20:4420732-4435908	N
-0.248705727457712	-0.0119791812453836	87	4445159	chrchr20:4435909-4459070	N
-0.193339133025502	-0.149792981587002	88	4467214	chrchr20:4459071-4477397	N
0.0532358282333908	-0.271953578467693	89	4492119	chrchr20:4477398-4504851	N
0.196019834636471	-0.236176551158456	90	4517544	chrchr20:4504852-4526254	N
0.188487119262586	-0.0528005037624058	91	4538372	chrchr20:4526255-4546805	N
0.0264405454609465	-0.257605013314017	92	4550817	chrchr20:4546806-4555903	N
-0.162105229733939	-0.1245102289214	93	4569587	chrchr20:4555904-4581002	N
-0.445732400687073	-0.0990546562640612	94	4597767	chrchr20:4581003-4606772	N
-0.52023820420369	-0.185097038843194	95	4615485	chrchr20:4606773-4647219	mds1
-0.281475067938869	-0.0659079368706445	96	4661745	chrchr20:4647220-4685834	N
0.00183019177808652	-0.253764873787779	97	4698460	chrchr20:4685835-4715839	N
-0.612686596742836	0.148502918527453	98	4727077	chrchr20:4715840-4746590	mds1
-0.62902286145296	0.13699395557894	99	4754030	chrchr20:4746591-4764093	mds1
-0.487988337835727	0.126028848512776	100	4772736	chrchr20:4764094-4780913	N
-0.442345349620049	0.243957074818453	101	4786721	chrchr20:4780914-4799123	N
-0.11727763867071	-0.0074805045731886	102	4806232	chrchr20:4799124-4816923	N
-0.114997085720178	0.103232408420324	103	4827747	chrchr20:4816924-4848729	N
-0.0551246749502794	-0.0057014455031221	104	4870971	chrchr20:4848730-4886232	N
-0.139051290995408	0.0753251114967056	105	4904150	chrchr20:4886233-4964737	N
-0.208825170215819	0.230842694234971	106	5014166	chrchr20:4964738-5033140	N
-0.425784789621539	-0.11080212159224	107	5078836	chrchr20:5033141-5135747	N
-0.201304400458391	0.0331261593138469	108	5168451	chrchr20:5135748-5191835	N
-0.15088551368314	0.10412620237334	109	5212690	chrchr20:5191836-5233624	N
-0.297368369655474	-0.264115042744279	110	5247615	chrchr20:5233625-5269494	N
-0.414385058922996	0.261086741817763	111	5302659	chrchr20:5269495-5337238	N
-0.293086011008467	0.0934503048223426	112	5377519	chrchr20:5337239-5408024	N
-0.580216384886214	-0.0253027255997704	113	5449032	chrchr20:5408025-5468767	mds1
-0.583856561440802	0.0022789037789954	114	5482014	chrchr20:5468768-5506735	mds1
-0.452848720553156	0.068854676436344	115	5521127	chrchr20:5506736-5541256	N
-0.474815090339761	0.0170591385167702	116	5557674	chrchr20:5541257-5579054	N
-0.443807750318811	0.053367605642231	117	5593968	chrchr20:5579055-5617368	N
-0.480440457178506	0.0437949951301994	118	5640419	chrchr20:5617369-5652503	N
-0.57658686662738	-0.068883402180674	119	5673250	chrchr20:5652504-5691829	mds1
0.0420252478126509	-0.379108844039693	120	5718353	chrchr20:5691830-5776315	N
0.200967568394607	0.0738858749634983	121	5792351	chrchr20:5776316-5812417	N
0.232763745672881	-0.211210709588916	122	5846452	chrchr20:5812418-5900360	N
0.166789074339069	-0.444190950486535	123	5938180	chrchr20:5900361-5962650	mds2
0.0825361392859669	0.198562724142951	124	5994740	chrchr20:5962651-6010955	N
0.103221860051617	0.158089380797512	125	6021561	chrchr20:6010956-6041752	N
0.0942226675339987	0.251721559876111	126	6057495	chrchr20:6041753-6078394	N
-0.00810286372853177	0.129019147451378	127	6103646	chrchr20:6078395-6250250	N
-0.196625802450959	-0.148859654534187	128	6271028	chrchr20:6250251-6317489	N
-0.415732820477001	0.0131812414867411	129	6340196	chrchr20:6317490-6358851	N
-0.524423173128403	-0.221611224880136	130	6401412	chrchr20:6358852-6432606	mds1
-0.20676920569386	-0.140511553500392	131	6449786	chrchr20:6432607-6468209	N
-0.0949454139145585	-0.150836259893017	132	6489703	chrchr20:6468210-6506843	N
0.101334910659879	-0.194066408433942	133	6525181	chrchr20:6506844-6550367	N
-0.0695980931003773	-0.0787917409603378	134	6570907	chrchr20:6550368-6592673	N
-0.0888369956199191	-0.00934146060876428	135	6609904	chrchr20:6592674-6660011	N
-0.0617533580059971	-0.193824353185814	136	6678979	chrchr20:6660012-6724868	N
0.222294010532203	0.032885195863443	137	6757078	chrchr20:6724869-6786666	N
0.0290137010377495	0.209221846206559	138	6822508	chrchr20:6786667-6850088	N
-0.0105665025279994	0.0477160043632233	139	6925736	chrchr20:6850089-6946515	N
-0.113984254985627	-0.0386137135288398	140	6957601	chrchr20:6946516-6975116	N
0.0293533296275668	-0.0869410549447649	141	6995022	chrchr20:6975117-7011115	N
0.176846943136386	0.147720726415483	142	7036257	chrchr20:7011116-7056041	N
0.0380607444443789	0.114344639365074	143	7072793	chrchr20:7056042-7101144	N
0.121524268668822	0.0633087268121848	144	7111937	chrchr20:7101145-7127422	N
0.0690993202904778	-0.123221515003935	145	7153742	chrchr20:7127423-7162769	N
0.08908480523778	0.132636508227857	146	7176369	chrchr20:7162770-7196497	N
0.209437833167497	0.175552537716358	147	7227516	chrchr20:7196498-7252487	N
0.194136584646021	0.0649712507929418	148	7279375	chrchr20:7252488-7317953	N
0.0740945194893015	-0.00902692254657084	149	7339815	chrchr20:7317954-7380671	N
0.186432062856166	-0.100870200850683	150	7402368	chrchr20:7380672-7420346	N
0.128289307228065	-0.191573656828414	151	7450406	chrchr20:7420347-7466481	N
-0.204844710578772	-0.00350913676520677	152	7495885	chrchr20:7466482-7519102	N
0.0576320083347331	0.0375783453098002	153	7525223	chrchr20:7519103-7576737	N
0.0361507903808028	0.195504833053917	154	7630215	chrchr20:7576738-7661650	N
0.116324213765248	0.179934720768251	155	7688869	chrchr20:7661651-7826660	N
0.120873562986128	0.240609455336479	156	7880127	chrchr20:7826661-7904490	N
0.152965012253311	0.245626158049165	157	7948065	chrchr20:7904491-7997354	N
0.129030208020618	0.142897322979827	158	8009601	chrchr20:7997355-8032979	N
0.105730482623739	0.142387825381135	159	8059851	chrchr20:8032980-8078962	N
0.0429480623594443	0.0242376379607603	160	8095063	chrchr20:8078963-8134272	N
0.235637456629786	0.118477993218683	161	8138947	chrchr20:8134273-8140797	N
0.254849194195349	0.0726145699279719	162	8147705	chrchr20:8140798-8149332	N
0.151622990124404	0.280155419611982	163	8159563	chrchr20:8149333-8173222	N
0.155429688117024	0.268283318364752	164	8194898	chrchr20:8173223-8216584	N
0.185001396282443	0.219820068828052	165	8260621	chrchr20:8216585-8280049	N
0.167870719309377	-0.118827593205283	166	8303311	chrchr20:8280050-8317087	N
0.127302878371759	0.243992349847809	167	8330098	chrchr20:8317088-8356641	N
0.187856868561122	0.0547747255653727	168	8388493	chrchr20:8356642-8396707	N
0.174206429142035	0.0076657664931445	169	8441650	chrchr20:8396708-8501815	N
0.0536421817505276	0.0809761370677904	170	8589537	chrchr20:8501816-8626414	N
0.090075007601088	0.052418753323511	171	8674275	chrchr20:8626415-8687752	N
0.111798051871555	0.111442462802334	172	8699810	chrchr20:8687753-8730914	N
0.151912581542861	-0.120590685302961	173	8760859	chrchr20:8730915-8816715	N
0.194277840479299	-0.461188347840803	174	8832433	chrchr20:8816716-8864691	mds2
0.0733378431401302	-0.100865164566563	175	8880695	chrchr20:8864692-8911808	N
0.192515214470852	-0.178383602434602	176	8929499	chrchr20:8911809-8957253	N
0.0751676646298465	0.107474774643527	177	8980537	chrchr20:8957254-8989651	N
-0.00265676520224465	0.0366597439441388	178	8999091	chrchr20:8989652-9014246	N
0.134298057815518	0.207581788342806	179	9025757	chrchr20:9014247-9044828	N
0.0374709144657526	0.0624466723424567	180	9063704	chrchr20:9044829-9084740	N
-0.0356309296403229	0.0645220172888732	181	9107047	chrchr20:9084741-9131605	N
-0.0225321454968067	0.0744394826252321	182	9153528	chrchr20:9131606-9204194	N
0.1479790754544	0.172570935407443	183	9230980	chrchr20:9204195-9251288	N
0.0234755923857507	0.154865919014128	184	9269370	chrchr20:9251289-9293330	N
0.0724732206519896	0.122752792883753	185	9311149	chrchr20:9293331-9359736	N
0.0634315103887473	-0.0768355351387227	186	9389658	chrchr20:9359737-9413897	N
-0.12449150483391	-0.210591237352117	187	9445398	chrchr20:9413898-9461111	N
-0.245747232051816	0.0110507002378948	188	9506403	chrchr20:9461112-9553737	N
-0.0290327917338139	0.107215960714776	189	9592483	chrchr20:9553738-9617225	N
-0.00761718838046756	0.186774029094832	190	9653083	chrchr20:9617226-9679571	N
0.0375513363925643	0.148037484236669	191	9702158	chrchr20:9679572-9714091	N
-0.0571052922220855	0.0565506612336037	192	9746249	chrchr20:9714092-9770240	N
0.0853756210538275	0.204286368609098	193	9796744	chrchr20:9770241-9818049	N
-0.136035846273183	0.0263008087829347	194	9834259	chrchr20:9818050-9849106	N
-0.0783900463053216	-0.0731774476109063	195	9863813	chrchr20:9849107-9884497	N
0.0336986385509189	0.0580583587001418	196	9916754	chrchr20:9884498-9938543	N
0.220215195621624	0.000865661915684773	197	9964882	chrchr20:9938544-9995901	N
0.216320371679921	-0.0694104187229082	198	10017517	chrchr20:9995902-10035015	N
0.155835372614612	-0.145620898163627	199	10053704	chrchr20:10035016-10063869	N
0.0739284213871228	0.0287285397562776	200	10086412	chrchr20:10063870-10116479	N
0.0889935199833235	-0.0883145704030154	201	10140333	chrchr20:10116480-10159798	N
-0.251410518439843	0.00287008523571814	202	10174984	chrchr20:10159799-10192747	N
-0.221175425465077	-0.151238787980926	203	10208045	chrchr20:10192748-10231739	N
-0.0316130647027842	-0.131628522772555	204	10266681	chrchr20:10231740-10280463	N
-0.0946688267639077	-0.172365297908196	205	10300362	chrchr20:10280464-10338780	N
0.187123192047443	0.150465771413519	206	10365039	chrchr20:10338781-10380618	N
-0.122528443634002	-0.0685834444419995	207	10490308	chrchr20:10380619-10526919	N
-0.0926339428711227	-0.13470875864893	208	10569859	chrchr20:10526920-10585867	N
0.128973904665023	-0.484936634866245	209	10612873	chrchr20:10585868-10630127	mds2
0.131426842851183	-0.292219826571358	210	10652471	chrchr20:10630128-10672436	N
-0.12147659450825	-0.126927557962299	211	10696273	chrchr20:10672437-10713351	N
0.154580678782082	0.172408324974927	212	10745042	chrchr20:10713352-10756748	N
0.217084532199598	0.152324232697189	213	10785483	chrchr20:10756749-10810347	N
-0.0502290526796764	-0.0081223085933261	214	10834799	chrchr20:10810348-10901298	N
-0.148910701531464	0.0679477701282787	215	10946607	chrchr20:10901299-10993489	N
0.0960308138816995	-0.24935067798787	216	11004196	chrchr20:10993490-11015846	N
0.20226677247141	-0.0797247463500016	217	11032742	chrchr20:11015847-11053071	N
0.173853580977495	-0.0639721598842594	218	11067873	chrchr20:11053072-11093041	N
0.143132497296368	-0.235681685202834	219	11127962	chrchr20:11093042-11152202	N
0.0591405264120576	-0.0782413322530205	220	11176790	chrchr20:11152203-11186344	N
0.0398642971619873	0.176019627913994	221	11211090	chrchr20:11186345-11258347	N
0.143674478796503	0.0228631723859162	222	11290036	chrchr20:11258348-11327785	N
0.147770835448233	0.147519951117481	223	11347404	chrchr20:11327786-11369106	N
0.0208328823714066	0.138235891309479	224	11400840	chrchr20:11369107-11482901	N
0.097708633206177	0.119757963111185	225	11507755	chrchr20:11482902-11523760	N
0.230921582644115	0.147397719045268	226	11558770	chrchr20:11523761-11615199	N
0.262304969822006	0.0711059251950687	227	11627840	chrchr20:11615200-11649890	N
0.181745593925517	0.121206814075359	228	11694086	chrchr20:11649891-11757215	N
-0.0620326836022168	-0.175029978393976	229	11776497	chrchr20:11757216-11792890	N
0.143324560448876	0.0882818866734144	230	11812206	chrchr20:11792891-11822780	N
0.0711420948344673	0.161797313475987	231	11843055	chrchr20:11822781-11860929	N
0.019721429639077	0.175280822248163	232	11879456	chrchr20:11860930-11914091	N
-0.0770275618336271	0.218768647795302	233	11931820	chrchr20:11914092-11961180	N
0.10511224108311	0.190934484862886	234	11974862	chrchr20:11961181-12003368	N
0.16280996250525	0.166288540704614	235	12023465	chrchr20:12003369-12044304	N
0.194332107657693	-0.0151581730435811	236	12053593	chrchr20:12044305-12065310	N
0.199748636617738	0.0482628029850708	237	12088809	chrchr20:12065311-12110995	N
0.223356550568033	0.0501702199499559	238	12135739	chrchr20:12110996-12163564	N
0.0885765022528098	0.106865755688503	239	12181720	chrchr20:12163565-12199450	N
0.081760417781947	0.125599597276154	240	12224767	chrchr20:12199451-12242649	N
0.0293928434559628	0.147167743865229	241	12255520	chrchr20:12242650-12286556	N
0.0721840827619818	0.179671006878873	242	12325017	chrchr20:12286557-12346628	N
0.175170801317344	0.164699767974121	243	12396373	chrchr20:12346629-12465904	N
0.195900102455489	-0.0209297455741718	244	12488318	chrchr20:12465905-12501304	N
0.249379946602335	-0.0653484053414483	245	12511285	chrchr20:12501305-12581855	N
0.149412144044743	-0.475323906198336	246	12627580	chrchr20:12581856-12655983	mds2
0.266016654812093	-0.285469397100256	247	12674707	chrchr20:12655984-12700273	N
0.250283980617298	-0.276578404337123	248	12719626	chrchr20:12700274-12725617	N
-0.149975104691313	0.085760906298206	249	12747762	chrchr20:12725618-12768279	N
0.123938482291791	-0.199231363885042	250	12792430	chrchr20:12768280-12809783	N
0.250371421444605	-0.200886727130743	251	12841379	chrchr20:12809784-12865892	N
0.179020565809024	-0.363577618604937	252	12893255	chrchr20:12865893-12915075	N
0.170474542816235	-0.409606339960001	253	13003034	chrchr20:12915076-13041333	N
0.162429750152621	-0.516828996587603	254	13083513	chrchr20:13041334-13132581	mds2
0.209256543849331	0.149645914652677	255	13159837	chrchr20:13132582-13184137	N
-0.0858435677463921	-0.212938412782145	256	13210627	chrchr20:13184138-13227517	N
0.00265574122550674	-0.0599609075827184	257	13245783	chrchr20:13227518-13290460	N
0.0275790141930315	0.0415584697618579	258	13313816	chrchr20:13290461-13333723	N
0.246426801494578	0.0270738892081164	259	13346634	chrchr20:13333724-13364808	N
0.137471086438699	-0.0409222453390472	260	13380121	chrchr20:13364809-13394300	N
0.171846340838924	0.0856059977616853	261	13418793	chrchr20:13394301-13439807	N
-0.182672924678071	-0.0984459547753924	262	13471091	chrchr20:13439808-13523444	N
0.19575246264663	0.133415548383464	263	13554837	chrchr20:13523445-13597542	N
0.108231883562762	-0.259956982794839	264	13623362	chrchr20:13597543-13641892	N
0.00174484040285682	-0.0261002839333112	265	13673754	chrchr20:13641893-13697370	N
-0.082837050040286	-0.024727740425888	266	13711110	chrchr20:13697371-13726576	N
0.129791729636158	0.0964998621724816	267	13755148	chrchr20:13726577-13778588	N
0.160765372935251	0.179832594545039	268	13793437	chrchr20:13778589-13807773	N
0.142323028991115	0.147653544477719	269	13883579	chrchr20:13807774-13912197	N
0.196841962058776	0.0984326252735623	270	13948367	chrchr20:13912198-14026816	N
-0.202689222029497	0.282663977653053	271	14064639	chrchr20:14026817-14084709	N
-0.182451831722328	0.113161491908922	272	14113307	chrchr20:14084710-14139477	N
0.142446113084138	0.149820192531068	273	14169073	chrchr20:14139478-14180958	N
0.176625569317528	0.132721251236332	274	14215736	chrchr20:14180959-14237878	N
0.0363145696300477	0.0368826382224733	275	14255854	chrchr20:14237879-14271324	N
0.0233563641625089	0.0764006125403675	276	14295513	chrchr20:14271325-14312717	N
0.120604062470002	0.158849966884544	277	14325934	chrchr20:14312718-14347942	N
0.184381459828832	-0.533629281710802	278	14368633	chrchr20:14347943-14398291	mds2
0.166420524241359	0.135455196342825	279	14441802	chrchr20:14398292-14459595	N
0.133882172513966	0.186783801330065	280	14467487	chrchr20:14459596-14495655	N
-0.196982206801211	0.160281945420913	281	14517104	chrchr20:14495656-14526123	N
-0.0902068034330064	0.171623079450874	282	14540006	chrchr20:14526124-14551464	N
0.0766493462117873	0.1661806289936	283	14559994	chrchr20:14551465-14588586	N
0.0284718620496239	0.135692284578261	284	14600026	chrchr20:14588587-14621634	N
0.154279393326561	0.149361632240647	285	14635102	chrchr20:14621635-14652528	N
0.0751779840772913	0.187743813973697	286	14706314	chrchr20:14652529-14727843	N
0.132590725918376	0.147181561300041	287	14744773	chrchr20:14727844-14773144	N
0.0423554535640905	0.0960122424271582	288	14799050	chrchr20:14773145-14840675	N
0.0715780045212762	0.0590787540101868	289	14878909	chrchr20:14840676-14897155	N
0.11659260549605	0.0346536115755992	290	14915967	chrchr20:14897156-14934450	N
0.234676820814173	0.00417800147961701	291	14946608	chrchr20:14934451-14965013	N
0.268518546928115	0.0972273991378271	292	14999309	chrchr20:14965014-15033258	N
0.234288954935385	0.139983270134481	293	15051176	chrchr20:15033259-15073073	N
0.254341816135645	0.0321124922475671	294	15112961	chrchr20:15073074-15178852	N
0.210401219921925	0.0437929865340146	295	15215037	chrchr20:15178853-15239116	N
0.143557015299261	0.0634308566589573	296	15272788	chrchr20:15239117-15322407	N
0.258100169986493	0.143526381675466	297	15358596	chrchr20:15322408-15432160	N
0.2528027606324	0.081632264703003	298	15481126	chrchr20:15432161-15501412	N
0.229592980354901	-0.178668672415681	299	15517628	chrchr20:15501413-15553971	N
0.281618712693408	-0.0427160015657068	300	15575987	chrchr20:15553972-15600287	N
-0.0827488168033649	0.00330240317621341	301	15626061	chrchr20:15600288-15654099	N
0.148691180752322	0.127634795287218	302	15699582	chrchr20:15654100-15733436	N
0.197316382325346	0.0832346037609249	303	15756846	chrchr20:15733437-15774903	N
0.253622847337947	-0.0715061537793137	304	15790149	chrchr20:15774904-15808508	N
0.193751130725747	-0.0372405494611624	305	15835569	chrchr20:15808509-15877304	N
0.174114221211346	-0.0970287992357334	306	15927961	chrchr20:15877305-15970323	N
0.202884690398524	0.0853742690478981	307	16014642	chrchr20:15970324-16044641	N
-0.0544812162999897	0.126881198438225	308	16083236	chrchr20:16044642-16109742	N
0.0757586117655858	0.196431703002159	309	16131697	chrchr20:16109743-16213101	N
0.220065173149944	0.185674150430664	310	16303086	chrchr20:16213102-16342448	N
0.203119254363608	0.0836831374150422	311	16378085	chrchr20:16342449-16449455	N
0.177551935461949	0.0900061617156307	312	16484708	chrchr20:16449456-16513887	N
0.0759464355998105	-0.103148486571092	313	16529669	chrchr20:16513888-16539416	N
0.103896383543773	0.0391278850659164	314	16555945	chrchr20:16539417-16565115	N
0.0364366882706162	-0.00332840888646981	315	16587690	chrchr20:16565116-16600075	N
0.150146398176292	0.0885850397849504	316	16619256	chrchr20:16600076-16637907	N
0.1338683701728	0.140193193100588	317	16665580	chrchr20:16637908-16676991	N
-0.0711748797914825	0.174548094605247	318	16711649	chrchr20:16676992-16728967	N
0.146437538635817	0.0352023590545776	319	16745394	chrchr20:16728968-16749141	N
0.123692270037369	0.109170002656335	320	16752068	chrchr20:16749142-16758535	N
0.0572852742287938	0.0132117073264826	321	16764843	chrchr20:16758536-16778987	N
0.0762018350031631	0.00364077506178164	322	16787624	chrchr20:16778988-16795579	N
0.0517833780331789	-0.0126283462158202	323	16809152	chrchr20:16795580-16842789	N
0.183094218160981	0.192283777127296	324	16855323	chrchr20:16842790-16910863	N
0.110792636906708	0.037566340282197	325	16957871	chrchr20:16910864-16982974	N
0.0336679651961738	0.0427031887264134	326	17011588	chrchr20:16982975-17042062	N
0.0550508946847728	0.0740151180396241	327	17082517	chrchr20:17042063-17140572	N
-0.0571782968144551	0.0274092546409118	328	17162756	chrchr20:17140573-17200871	N
0.174613657549252	0.0530760665995267	329	17229490	chrchr20:17200872-17272800	N
0.132789131893464	0.147653584042881	330	17325372	chrchr20:17272801-17344118	N
0.20113455623205	0.0993967995023364	331	17402826	chrchr20:17344119-17430385	N
0.129800611251137	-0.21525913355462	332	17441910	chrchr20:17430386-17451400	N
0.197461321604599	-0.251414076460974	333	17463622	chrchr20:17451401-17478014	N
0.113079184239726	-0.317431131383344	334	17513452	chrchr20:17478015-17566943	N
0.101217545248704	0.10877921463542	335	17600809	chrchr20:17566944-17651932	N
0.0465494453082535	-0.423363905525893	336	17679335	chrchr20:17651933-17709610	N
0.215027362123105	0.126638419569722	337	17743421	chrchr20:17709611-17809491	N
0.166660885572354	0.113180030541163	338	17835071	chrchr20:17809492-17851735	N
0.0510847223275425	0.159824843427	339	17881740	chrchr20:17851736-17896938	N
0.0752262290722105	-0.0290039009090237	340	17912491	chrchr20:17896939-17934436	N
0.0528622327822473	0.10846716064776	341	17950855	chrchr20:17934437-17973744	N
0.0343035080048134	0.164026286374584	342	17998679	chrchr20:17973745-18038821	N
0.0277492411046524	-0.0384944426420855	343	18067021	chrchr20:18038822-18105520	N
0.119478752732583	0.0782942367686721	344	18116874	chrchr20:18105521-18142293	N
0.228062319009413	-0.088029420228244	345	18158983	chrchr20:18142294-18169594	N
0.0939782253175914	-0.14439250985851	346	18184433	chrchr20:18169595-18205943	N
0.0138381174947487	-0.139935945412796	347	18219897	chrchr20:18205944-18236043	N
0.11981328428426	0.0779954902379293	348	18271440	chrchr20:18236044-18294473	N
0.140429555648844	0.151266376580944	349	18316065	chrchr20:18294474-18343825	N
0.223154509919984	0.207642023722941	350	18362586	chrchr20:18343826-18382075	N
0.102098655517957	0.126978134021988	351	18400297	chrchr20:18382076-18416013	N
0.192375738443918	0.18037355785772	352	18434135	chrchr20:18416014-18453888	N
0.205904007711949	0.0333357948731295	353	18468708	chrchr20:18453889-18562328	N
