P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
GL	GH	MADLP	0.0129667	0.600582	0.274059	0.00332156	22637.8	2726.57	2656.77
GL	GH	OH	0.0151511	1.066	0.143212	0.00807961	22448.6	2736.48	2654.8
GL	GH	OL	0.0157697	0.988146	0.161541	0.00688474	22548.5	2740.32	2655.24
GH	GL	TACHP	0.0541741	1.77667	0.0378113	0.0284994	13829.6	3432.47	3079.68
GH	GL	TACLP	0.056988	1.6903	0.0454857	0.019339	13821.5	3436.57	3066
MADLP	MADHP	GH	0.0112491	1.55539	0.0599261	0.00400505	21689.5	3329.93	3255.84
MADHP	OH	GH	0.0111362	1.17262	0.120475	0.00679222	15256.7	5679.53	5554.42
MADHP	OL	GH	0.00289695	0.374858	0.353883	0.00157339	17003.9	5015.99	4987.01
TACHP	GH	MADHP	0.0978512	6.39313	8.12621e-11	0.0475773	15363.2	6275.92	5157.17
TACLP	GH	MADHP	0.102992	6.63599	1.61169e-11	0.0499165	15381.5	6299.84	5123.34
MADLP	OH	GH	0.0176985	1.76613	0.0386868	0.0107687	15263.7	5726.83	5527.64
MADLP	OL	GH	0.0102655	1.10241	0.135142	0.00557164	16950.4	5071.34	4968.28
TACHP	GH	MADLP	0.101686	6.28637	1.62485e-10	0.0524348	15440.1	6278.79	5119.72
TACLP	GH	MADLP	0.106372	6.49515	4.14764e-11	0.0546394	15452.1	6296.32	5085.6
OL	OH	GH	0.00840025	1.27967	0.10033	0.00522664	15109.5	5769.66	5673.54
TACHP	GH	OH	0.0841011	5.84276	2.56721e-09	0.0879854	15199.6	6237.42	5269.66
TACLP	GH	OH	0.0888556	6.02916	8.24051e-10	0.0924725	15221.4	6264.8	5242.33
TACHP	GH	OL	0.0982809	6.29219	1.5651e-10	0.0839648	15343.1	6284.79	5159.99
TACLP	GH	OL	0.103087	6.47342	4.79045e-11	0.0877592	15366.4	6313.69	5133.62
TACLP	TACHP	GH	0.00120872	0.0521162	0.479218	0.000594284	15646.7	2299.01	2293.46
MADLP	MADHP	GL	0.0103721	1.33647	0.0906981	0.00241598	21752.9	3317.54	3249.43
MADHP	OH	GL	0.0106514	0.939278	0.173794	0.00423793	15313.7	5654.84	5535.64
MADHP	OL	GL	0.00197328	0.212353	0.415916	0.000699231	17066	4993.04	4973.37
TACHP	GL	MADHP	0.093423	4.76012	9.67388e-07	0.0443551	15619.3	6103.44	5060.48
TACLP	GL	MADHP	0.0987735	4.96746	3.39179e-07	0.0466995	15650.4	6122.32	5021.6
MADLP	OH	GL	0.0167021	1.37355	0.0847906	0.0066436	15319.5	5700.97	5513.66
MADLP	OL	GL	0.00877333	0.817733	0.206755	0.00311356	17010.7	5046.54	4958.76
TACHP	GL	MADLP	0.0980061	4.52653	2.99797e-06	0.0492764	15685.7	6101.77	5012.5
TACLP	GL	MADLP	0.102906	4.73413	1.09996e-06	0.0514896	15710.1	6113.92	4973.01
OL	OH	GL	0.00874259	1.06419	0.14362	0.00354123	15163.5	5741.92	5642.39
TACHP	GL	OH	0.0792399	4.47896	3.75041e-06	0.0805579	15430.7	6034.13	5148.05
TACLP	GL	OH	0.0842925	4.68603	1.39279e-06	0.085085	15459.7	6050.89	5110.11
TACHP	GL	OL	0.0932844	4.71733	1.19479e-06	0.0776133	15588.8	6092.7	5052.98
TACLP	GL	OL	0.0983653	4.89955	4.80286e-07	0.0814315	15621.7	6113.37	5018.39
TACHP	TACLP	GL	0.00266308	0.107212	0.45731	0.000656937	15284.4	2301.79	2289.56
MADLP	MADHP	OH	0.00439558	0.516954	0.302594	0.084593	13259	4601.66	4561.39
MADLP	MADHP	OL	0.0112229	0.792809	0.213945	0.279026	11245.5	4902.83	4794.01
MADLP	MADHP	TACHP	0.017883	2.12773	0.0166798	0.00504235	22734.5	3256.15	3141.73
MADLP	MADHP	TACLP	0.0170072	2.15846	0.0154461	0.00366794	22774.3	3238.22	3129.92
OL	MADHP	OH	0.0171882	1.73378	0.0414785	0.353076	9335.94	7021.33	6784.04
MADHP	OH	TACHP	0.0252208	2.32971	0.00991082	0.012236	16156.4	5611.43	5335.35
MADHP	OH	TACLP	0.0255664	2.23952	0.0125611	0.00948841	16198.1	5598.48	5319.35
MADHP	OL	TACHP	0.0023622	0.270016	0.393574	0.00101547	17974.6	4861.91	4839
MADHP	OL	TACLP	0.0026257	0.269787	0.393662	0.000863746	18019.7	4851.74	4826.32
TACLP	TACHP	MADHP	0.015756	1.20493	0.114115	0.00245052	25415.4	1861.74	1803.98
OL	MADLP	OH	0.0142706	1.34805	0.0888211	0.293061	9247.31	7001.25	6804.24
MADLP	OH	TACHP	0.0356724	3.07371	0.00105708	0.0172177	16173.3	5668.66	5278.16
MADLP	OH	TACLP	0.0354608	3.00564	0.00132512	0.0131216	16215.9	5656.56	5269.13
MADLP	OL	TACHP	0.0141467	1.441	0.0747925	0.00605145	17926.3	4922.39	4785.06
MADLP	OL	TACLP	0.0138041	1.31162	0.094825	0.00452859	17969.3	4910.2	4776.48
TACLP	TACHP	MADLP	0.014128	1.05371	0.146009	0.00233084	25521.8	1853.69	1802.04
OL	OH	TACHP	0.0226977	3.38301	0.00035848	0.0112264	16011.2	5703.62	5450.44
OL	OH	TACLP	0.0227696	3.37451	0.000369738	0.00863132	16060.6	5698.29	5444.57
TACLP	TACHP	OH	0.0147384	1.19361	0.116316	0.00494878	25161.1	1883.53	1828.81
TACLP	TACHP	OL	0.0150036	1.16443	0.122124	0.00410965	25400	1869.22	1813.96
